X,Y,OBJECTID,GlobalID,last_edited_date,id,stop_name,stop_id,stop_code,agency_nam,routes,gen_date,end_date
-84.3855057006276,33.754345600669,43701,{C1FB8D5D-4CB0-459F-8028-48B8D8397075},2019/02/14 21:31:03+00,0,Hurt Park,4560586,nan,ASC,A Line,2019/01/07,2018/12/31
-84.3798450996716,33.7544070000831,43702,{4D1FFDB6-08B9-4D55-B87F-FAC309A13487},2019/02/14 21:31:03+00,1,Sweet Auburn Market,4560587,nan,ASC,A Line,2019/01/07,2018/12/31
-84.3763581996711,33.7542955003372,43703,{2C2ABEEB-9348-4745-BD1E-68F303D3D9EB},2019/02/14 21:31:03+00,2,Edgewood at Hilliard,4560588,nan,ASC,A Line,2019/01/07,2018/12/31
-84.3746846000142,33.7555577006274,43704,{D315BED4-0D34-4516-963F-D0D025959AE2},2019/02/14 21:31:03+00,3,King Historic District,4560589,nan,ASC,A Line,2019/01/07,2018/12/31
-84.378407500106,33.7555888999079,43705,{698447C2-1DF8-4097-A5C8-83B8B3AFC271},2019/02/14 21:31:03+00,4,Dobbs Plaza,4560590,nan,ASC,A Line,2019/01/07,2018/12/31
-84.3820273999445,33.7556370999723,43706,{E19884C2-F023-47DE-B29C-C6A2AD74C490},2019/02/14 21:31:03+00,5,Auburn at Piedmont,4560591,nan,ASC,A Line,2019/01/07,2018/12/31
-84.3881868008801,33.7560393999984,43707,{CEFD6186-32D5-4309-BAFD-C95B876F9445},2019/02/14 21:31:03+00,6,Woodruff Park,4560592,nan,ASC,A Line,2019/01/07,2018/12/31
-84.3875323003753,33.7580641993034,43708,{FD087506-3DA1-4760-8E30-B08BC98504BB},2019/02/14 21:31:03+00,7,Peachtree Center Station,4560593,nan,ASC,A Line,2019/01/07,2018/12/31
-84.3895225000633,33.7595003005985,43709,{203DC0B8-46EA-425A-A566-AF6EE3630FB0},2019/02/14 21:31:03+00,8,Carnegie at Spring,4560594,nan,ASC,A Line,2019/01/07,2018/12/31
-84.3919954998923,33.7594200001329,43710,{5DE46F23-A2C6-49A0-A2D3-FD27B3E4C48C},2019/02/14 21:31:03+00,9,Centennial Olympic Park,4560595,nan,ASC,A Line,2019/01/07,2018/12/31
-84.3904451999859,33.7580730998937,43711,{F8E07637-50CE-49E9-807B-D785BAC42376},2019/02/14 21:31:03+00,10,Luckie at Cone,4560596,nan,ASC,A Line,2019/01/07,2018/12/31
-84.3882726006999,33.7551294992271,43712,{E28AA7A1-61BE-45B9-852A-CE46C0035290},2019/02/14 21:31:03+00,11,Park Place,4560597,nan,ASC,A Line,2019/01/07,2018/12/31
-84.129214000026,33.9121820003991,54767,{99F0E15B-7B0A-457C-8A48-490164F53D7D},2019/05/06 20:09:30+00,189,Burns Rd & Shady Dr (across),2334927,268,GCT,30,2019/05/06,2020/01/01
-84.2343459999679,33.9295789995712,54768,{0ACD0227-8E6D-4CB2-8726-B5AE868E490C},2019/05/06 20:09:30+00,129,Buford Hwy & Pine St Ob,2334867,189,GCT,"10A, 10B",2019/05/06,2020/01/01
-83.999526999971,33.9578290001083,54769,{A83AB762-EFF9-4376-B98F-D41BED009C1B},2019/05/06 20:09:30+00,620,W Pike St & W Pike Plza (sign-O-Rama),2335359,837,GCT,40,2019/05/06,2020/01/01
-84.0969099995968,33.9778360000314,54772,{B8758119-CD4E-4568-8FF5-940E94860416},2019/05/06 20:09:30+00,216,Duluth Hwy & Meadow Brook Pkwy Ib,2334954,313,GCT,"10A, 10B",2019/05/06,2020/01/01
-84.2377169998396,33.9409990001038,54774,{62C6B754-439B-4E45-95D2-45AFBF7305A8},2019/05/06 20:09:30+00,270,Jimmy Carter Blvd & Mjays Baked Foods,2335008,393,GCT,35,2019/05/06,2020/01/01
-84.2028069997432,33.945488000271,54775,{DBF42709-051F-4204-BC32-6161779575B3},2019/05/06 20:09:30+00,799,Buford Highway & Beaver Ruin Road (Norcross Collision Center),2454866,1003,GCT,10B,2019/05/06,2020/01/01
-84.1674780001096,33.9734700001404,54776,{B5AF3161-7AA0-4C64-B916-648C3FDC990D},2019/05/06 20:09:30+00,127,Buford Hwy & Gravitt Tr IB,2334865,187,GCT,10B,2019/05/06,2020/01/01
-84.2417559999394,33.9195939995635,54777,{2EEBD748-7BF3-4DDB-8713-84622802FB16},2019/05/06 20:09:30+00,195,Button Gwinnett Dr & Rush Ent (across),2334933,279,GCT,"20, 35",2019/05/06,2020/01/01
-84.225695000324,33.9581830002453,54778,{DDDC846F-3D52-42EE-9DAB-900843AB6A03},2019/05/06 20:09:30+00,736,Technology Pkwy & Psa Health Care,2335481,946,GCT,35,2019/05/06,2020/01/01
-84.1542000002298,33.9145360001364,54779,{C780AD73-EC93-4BC9-8DD3-07759CC0A6E9},2019/05/06 20:09:30+00,731,Steve Reynolds Blvd & Indian Trail Apts,2335476,941,GCT,30,2019/05/06,2020/01/01
-84.1639310002154,33.9165670002669,54780,{BEF0F298-95C9-428C-A257-744A6A01431F},2019/05/06 20:09:30+00,264,Indian Trail Rd & Treetrl Village Plz,2335002,386,GCT,20,2019/05/06,2020/01/01
-84.1634569999405,33.9147409996974,54781,{2D2C7287-6AAE-4F75-94C2-92B7FDA3514A},2019/05/06 20:09:30+00,612,Tech Dr & Chevron Gas Station,2335351,826,GCT,"20, 30",2019/05/06,2020/01/01
-84.1803049998758,33.9331420002032,54782,{0834160E-073D-44AF-B276-31171DE20539},2019/05/06 20:09:30+00,56,Beaver Ruin Rd At Plaza IB,2334793,97,GCT,10A,2019/05/06,2020/01/01
-84.2134349997254,33.9081739999302,54783,{B165C7BB-DE63-492E-9D40-FF6FC088A8F7},2019/05/06 20:09:30+00,361,Mcdonough Dr & Int'l Seadfood (across),2335100,505,GCT,20,2019/05/06,2020/01/01
-84.1551960002951,33.9052459998031,54784,{F4C8B632-65C5-4B0A-96B4-9AAD15D57818},2019/05/06 20:09:30+00,258,Indian Trail Rd & Market Center,2334996,380,GCT,30,2019/05/06,2020/01/01
-84.0940129999999,33.9566580000667,54785,{5086BCD8-D254-4AAA-A521-97153A80A217},2019/05/06 20:09:30+00,92,Boggs Rd & Post Office Entrance 3,2334830,137,GCT,40,2019/05/06,2020/01/01
-84.2337529996012,33.9360130003997,54786,{4B0FDBEE-DCAE-456A-91AD-2CA90047959E},2019/05/06 20:09:30+00,296,Jimmy Carter Blvd & Spectra,2335034,426,GCT,35,2019/05/06,2020/01/01
-84.2492520002796,33.9407399998512,54787,{FC4696ED-9FC3-4E69-A06F-F70E2E91A88B},2019/05/06 20:09:30+00,466,Peachtree Corners Cir & Md&e Clarity,2335205,639,GCT,35,2019/05/06,2020/01/01
-84.2488580000966,33.9571749996266,54788,{5CC70DA0-0132-4EE2-A808-7E5482ECD455},2019/05/06 20:09:30+00,455,P'tree Corners Cir & Silver Oaks Apts,2335194,627,GCT,35,2019/05/06,2020/01/01
-84.2616960003701,33.9145410003669,54790,{23E7CC96-47F4-4136-94C0-E0D88B20BA5E},2019/05/06 20:09:30+00,125,Buford Hwy & D' Custom Jewelry,2334863,184,GCT,"10A, 10B, 20, 35",2019/05/06,2020/01/01
-84.21356100014,33.908221000299,54791,{0BB76C83-536F-4ADB-8F3B-D5DE6A7D06F4},2019/05/06 20:09:30+00,362,Mcdonough Dr & Int'l Seafood,2335101,506,GCT,20,2019/05/06,2020/01/01
-84.1110420001881,33.963550999579,54794,{13070ACA-2343-4B15-A2A0-8E23E0116E6D},2019/05/06 20:09:30+00,529,Satellite Blvd & Suzuki Dealership,2335268,719,GCT,"10A, 10B",2019/05/06,2020/01/01
-84.2381029996537,33.9147049998359,54795,{D027084F-42B8-4893-901D-7A974DE081DE},2019/05/06 20:09:30+00,637,Button Gwinnett & Topsa,2335382,880,GCT,"20, 35",2019/05/06,2020/01/01
-84.1312090002951,33.9631689999495,54796,{28C8BF26-4D7F-4342-BE96-524904437D8D},2019/05/06 20:09:30+00,15,Gwinnett Transit Center,2334752,3,GCT,"10A, 10B, 30, 40",2019/05/06,2020/01/01
-84.0063119998989,33.94656100029,54797,{17215DFF-540F-48CE-BF2A-2AABDC528EFC},2019/05/06 20:09:30+00,312,Lawrenceville Hwy & Bartow Jenkins Park,2335050,445,GCT,40,2019/05/06,2020/01/01
-84.198844999597,33.9486349997055,54798,{24AD2699-8C43-40F5-A19B-90D536AC0D5F},2019/05/06 20:09:30+00,158,Buford Hwy & Langford Rd (cvs Pharmacy),2334896,232,GCT,10B,2019/05/06,2020/01/01
-84.1116430000244,33.958382000429,54800,{50812802-93E1-4B11-8B24-7AEBC57CAF29},2019/05/06 20:09:30+00,428,Old Norcross Rd & Breckinridge Blvd(wf),2335167,588,GCT,"30, 40",2019/05/06,2020/01/01
-84.2200360001613,33.9041299995998,54801,{47ECF694-7D52-4DDB-B11D-AC140C31D813},2019/05/06 20:09:30+00,363,Mcdonough Dr & Centerline,2335102,507,GCT,20,2019/05/06,2020/01/01
-84.0937010000011,33.9540130003997,54802,{05E45A60-4A44-4C44-88EB-DC52C2275191},2019/05/06 20:09:30+00,84,Boggs Rd & Magnolia Pointe Apts,2334822,129,GCT,40,2019/05/06,2020/01/01
-84.0043670001369,33.9600500000075,54803,{E8DB10AC-8DE1-4452-A62C-64C0A7B0E951},2019/05/06 20:09:30+00,625,W Pike St & Ultra Carwash,2335365,846,GCT,40,2019/05/06,2020/01/01
-84.0124559999444,33.9774740004248,54804,{38659E64-ACC1-4531-97DC-E887785EE7C8},2019/05/06 20:09:30+00,793,Lonnie Harvel Blvd & Sugar Oak Ln OB,2454837,1020,GCT,45,2019/05/06,2020/01/01
-84.2157070001779,33.9352720004026,54805,{33449E16-43BD-4B59-9B64-DA8FF3FFACEE},2019/05/06 20:09:30+00,133,Buford Hwy & N Norcross Tucker Rd OB,2334871,194,GCT,"10A, 10B",2019/05/06,2020/01/01
-84.2081879996764,33.9571369996729,54806,{963B4F7B-8F8A-44D1-9003-B30ACCB43282},2019/05/06 20:09:30+00,368,Medlock Bridge Rd & Animal Hospital,2335107,513,GCT,35,2019/05/06,2020/01/01
-84.2366140002359,33.9138479998853,54807,{5A8A37EB-39D4-4C05-8E32-31C9045430A1},2019/05/06 20:09:30+00,219,Best Friend Rd & Button Gwinnett Dr,2334957,318,GCT,"20, 35",2019/05/06,2020/01/01
-84.2198460003926,33.9656480000552,54808,{360AF804-18AC-4058-8CC5-42A09AFC0DA5},2019/05/06 20:09:30+00,716,Scientific Dr & Meridian Business Plza,2335461,982,GCT,35,2019/05/06,2020/01/01
-84.0596920000857,33.96296100025,54809,{5129917C-A544-468A-AB6E-4BF81C15CF9D},2019/05/06 20:09:30+00,784,Lakes Pkwy & 1760 Apartment Homes OB,2454828,1012,GCT,45,2019/05/06,2020/01/01
-84.203299999995,33.9072590000029,54810,{C1C88C19-7C35-497C-AE66-A7F883D2BC36},2019/05/06 20:09:30+00,687,Live Oak Pkwy & Thompson Pkwy,2335432,913,GCT,20,2019/05/06,2020/01/01
-84.149614000086,33.9387659996512,54811,{8513986F-8C82-4315-99C3-24360038D788},2019/05/06 20:09:30+00,542,Park Dr & Shackleford Rd,2335281,739,GCT,30,2019/05/06,2020/01/01
-84.2363659995912,33.9138079998394,54812,{607A7755-8CD6-440E-BE88-D69A4D7DC0F3},2019/05/06 20:09:30+00,77,Button Gwinnett Dr & Best Friend Rd Ib,2334814,121,GCT,"20, 35",2019/05/06,2020/01/01
-84.2047100002663,33.918777999705,54813,{90B7DE7D-37B9-48A4-B69A-90B753032C05},2019/05/06 20:09:30+00,118,Brook Hollow & Indian Temple (1st Ent),2334856,175,GCT,20,2019/05/06,2020/01/01
-84.2447939997433,33.9240890000074,54816,{6AD3861F-63EA-4930-8BF4-060A9C6D2A55},2019/05/06 20:09:30+00,196,Button Gwinnett Rd & Ryder,2334934,280,GCT,"20, 35",2019/05/06,2020/01/01
-84.0093850004174,33.924318999822,54817,{39723E8F-AA15-4654-A6FC-89048D94F0C7},2019/05/06 20:09:30+00,589,Johnson Rd & Stone Mountain St,2335328,797,GCT,40,2019/05/06,2020/01/01
-84.2112739998951,33.9387919999509,54818,{A308E98B-8F64-4412-9955-FBA19E95F60E},2019/05/06 20:09:30+00,141,Buford Hwy & S Cemetery St Ib,2334879,205,GCT,"10A, 10B",2019/05/06,2020/01/01
-84.1791660004105,33.8685449998519,54819,{62164758-C61F-4A3C-9264-73E9145E8BD1},2019/05/06 20:09:30+00,337,Lawrenceville Hwy & Pounds Rd,2335075,472,GCT,30,2019/05/06,2020/01/01
-84.2192760001872,33.9273799997872,54820,{C3FB8AAD-FCD6-4001-B9C4-0B69D069416B},2019/05/06 20:09:30+00,290,Jimmy Carter Blvd & Norhtbelt Dr,2335028,418,GCT,35,2019/05/06,2020/01/01
-84.1473590004175,33.9312140003259,54821,{DA3D41D5-063A-4A3B-A949-460FC1AD54A1},2019/05/06 20:09:30+00,3,Beaver Ruin Rd & Steve Reynolds Blvd,2334740,13,GCT,30,2019/05/06,2020/01/01
-84.2095539997173,33.9095569998557,54823,{9A3F6705-08C8-4B04-AE20-6C508837BC7A},2019/05/06 20:09:30+00,688,Mcdonough Dr & Dawson Blvd,2335433,914,GCT,20,2019/05/06,2020/01/01
-84.1242739997452,33.9483900000985,54824,{2E39D81A-F7C3-474C-8B56-6F96CC54FD53},2019/05/06 20:09:30+00,577,Koger Rd & St Leo University Ob,2335316,780,GCT,30,2019/05/06,2020/01/01
-84.1638120001236,33.916933000058,54825,{65D146BC-3BF3-487D-9B0C-3D5F1D8EA39B},2019/05/06 20:09:30+00,252,Indian Trail Rd & Le's Auto Repair,2334990,374,GCT,20,2019/05/06,2020/01/01
-84.2193900000484,33.9740730000689,54827,{E2646481-1918-473B-8561-7BB705282A6D},2019/05/06 20:09:30+00,459,Peachtree Pkwy & Weslayan School Ob,2335198,632,GCT,35,2019/05/06,2020/01/01
-84.0244550001981,33.9682179998609,54828,{292111A6-5DED-472D-8868-781DAF62A060},2019/05/06 20:09:30+00,766,Duluth Hwy & Publix (Lawrenceville Suwanee Rd),2454810,1033,GCT,45,2019/05/06,2020/01/01
-84.1223130001448,33.9630309998808,54829,{1216B157-907B-49E1-8A8A-69C7D65E7B20},2019/05/06 20:09:30+00,511,Satellite Blvd & Golden Corral,2335250,695,GCT,"10A, 10B, 30, 40",2019/05/06,2020/01/01
-84.3939599996542,33.7522410000222,54830,{78909678-9752-4ABE-907E-DBEC02A2C862},2019/05/06 20:09:30+00,25,"Martin Luther King, Jr. Federal Building",2334762,535,GCT,"101, 203, 101-2-3, 102, 103",2019/05/06,2020/01/01
-84.1769560001193,33.9099059997621,54831,{DCA95285-5353-4BB2-881F-A1F1DBE7C230},2019/05/06 20:09:30+00,550,Singleton Rd & Turners Ridge Dr,2335289,749,GCT,20,2019/05/06,2020/01/01
-84.2048220000352,33.907341000187,54833,{F59043E0-6781-4B2F-AAC4-E20517B4E1E2},2019/05/06 20:09:30+00,287,Live Oak Pkwy & Jimmy Carter Blvd,2335025,573,GCT,"20, 30",2019/05/06,2020/01/01
-84.2149450001116,33.9676760000474,54834,{C9B2DCCC-6284-46DF-A337-FB7D55E7D78C},2019/05/06 20:09:30+00,575,Spalding Dr & Norcross Hs (bfr Light),2335314,778,GCT,35,2019/05/06,2020/01/01
-84.03659999999,33.9655259998251,54836,{8E498CD6-3601-48AC-8AF4-270B91625BA4},2019/05/06 20:09:30+00,769,Riverside Pkwy & Golden Corral,2454813,1041,GCT,45,2019/05/06,2020/01/01
-84.0737210004238,33.9694770003633,54837,{506F88C9-E54F-4AB9-BC3F-84A970626123},2019/05/06 20:09:30+00,630,Atkinson Rd & Atkinson Park Dr OB,2335375,974,GCT,"40, 45",2019/05/06,2020/01/01
-84.2633769996488,33.9124039998447,54838,{D656D7FA-ABFF-4FAA-85F7-18C75B5F0C77},2019/05/06 20:09:30+00,175,Buford Hwy At Tofu House Ib,2334913,251,GCT,"10A, 10B, 20, 35",2019/05/06,2020/01/01
-84.1981269997612,33.9154150002021,54839,{E4C06F69-DBF2-479C-AB93-A353EBF62F1F},2019/05/06 20:09:30+00,419,Oakbrook Pkwy & Oakbrook Summit,2335158,579,GCT,20,2019/05/06,2020/01/01
-84.3873479996105,33.7623139995915,54840,{F74A1D99-D5EC-4431-B919-AA42BBD01BB9},2019/05/06 20:09:30+00,42,Baker St & Peachtree St (suntrust),2334779,80,GCT,"101, 101-2-3, 102, 103",2019/05/06,2020/01/01
-83.9947039996898,33.9405760003822,54841,{5746D6CB-8CB9-4A66-B594-92B443CAE675},2019/05/06 20:09:30+00,586,Stone Mountian St & Boys & Girls Club OB,2335325,794,GCT,40,2019/05/06,2020/01/01
-84.1885640003283,33.8777679997934,54842,{437BC131-F425-4CE4-9100-233507B56E18},2019/05/06 20:09:30+00,672,Jimmy Carter Blvd & Everest Tr Ob,2335417,904,GCT,30,2019/05/06,2020/01/01
-84.045675000301,33.9608780004194,54844,{D5035241-2EB8-426F-B1EB-52BBDC8405E6},2019/05/06 20:09:30+00,787,Lakes Pkwy & Laval Blvd,2454831,1014,GCT,45,2019/05/06,2020/01/01
-84.2023779997448,33.9347600001739,54845,{F900A327-C82A-4D22-A0C1-BFD733D6F89F},2019/05/06 20:09:30+00,372,Mitchell Rd & Everglades Tr,2335111,521,GCT,20,2019/05/06,2020/01/01
-84.2226209997593,33.9193879999563,54846,{7C2A754A-C329-495D-87D6-D4B913EB737F},2019/05/06 20:09:30+00,67,Best Friend Rd & Best Friend Ct Ob,2334804,111,GCT,"20, 35",2019/05/06,2020/01/01
-84.2026689996746,33.9060190003766,54847,{4CA71A32-2382-420D-A8A7-53816EB89C3B},2019/05/06 20:09:30+00,23,Live Oak Pkwy & Thompson Pkwy,2334760,11,GCT,30,2019/05/06,2020/01/01
-84.2197559998395,33.9041149998075,54849,{164D8B6A-0011-4096-9106-E3F42690FF02},2019/05/06 20:09:30+00,356,Mcdonough Dr & Tech Rentals Ob,2335095,497,GCT,20,2019/05/06,2020/01/01
-84.0441819997994,33.9538449998469,54850,{C29B9C46-57EE-40F1-9505-D6836A5EDB07},2019/05/06 20:09:30+00,389,Old Norcross Rd & Cntry @sugarloaf Apts,2335128,545,GCT,40,2019/05/06,2020/01/01
-84.201172999934,33.9052409995725,54851,{531EE2DA-E2A9-46D9-BF26-B5C45863B109},2019/05/06 20:09:30+00,617,Thompson Pkwy & Singleton Rd Ib,2335356,834,GCT,30,2019/05/06,2020/01/01
-84.1954670003018,33.9073460004176,54852,{609BE81F-B181-41BB-AEEC-D635B265E895},2019/05/06 20:09:30+00,570,Singleton Rd & Steeple Chase Apts,2335309,772,GCT,20,2019/05/06,2020/01/01
-84.1120530000459,33.9566299996748,54853,{16A3984A-B3BB-499A-965B-D46D005A6855},2019/05/06 20:09:30+00,96,Breckinridge Blvd & Marcos Pizza OB,2334834,142,GCT,30,2019/05/06,2020/01/01
-84.1861980000376,33.9366940003279,54854,{E47ED704-4FCF-4C5C-A3B1-F297010EA931},2019/05/06 20:09:30+00,49,Beaver Ruin Rd & Dept Of Labor IB,2334786,89,GCT,10A,2019/05/06,2020/01/01
-84.1403510000985,33.9426600002589,54857,{1EA37F8A-23F3-43B8-A3B9-825E4A3EF9F7},2019/05/06 20:09:30+00,204,Club Dr & Shackleford Rd,2334942,293,GCT,30,2019/05/06,2020/01/01
-84.1117990000238,33.9081099996768,54858,{FAEF11A5-EC61-4435-AFB9-ABAC1465EE71},2019/05/06 20:09:30+00,481,Pleasant Hill Rd & Lawrenceville Hwy Ib,2335220,660,GCT,30,2019/05/06,2020/01/01
-84.1440360000613,33.9525529996213,54860,{D5243358-6FB1-49FA-8558-BAF3E1045BA5},2019/05/06 20:09:30+00,528,Satellite Blvd & Summit Plaza Ib,2335267,718,GCT,10A,2019/05/06,2020/01/01
-84.1735030000634,33.9336249999938,54862,{73A678D5-FF11-4AA3-AD47-71687329FA22},2019/05/06 20:09:30+00,57,Beaver Ruin Rd & Beaver Ridge Elementary,2334794,100,GCT,10A,2019/05/06,2020/01/01
-84.1360440002304,33.8989839997118,54863,{21DCC3CC-7DA3-4660-BE9A-3CB7359CA697},2019/05/06 20:09:30+00,339,Lawrenceville Hwy & Providence Christ Ib,2335077,474,GCT,30,2019/05/06,2020/01/01
-84.3873559999794,33.7626370000975,54864,{62C19307-7F28-46E4-804A-BB8598280E2A},2019/05/06 20:09:30+00,607,Peachtree St & Baker St (100/103a),2335346,819,GCT,"101, 203, 102, 103",2019/05/06,2020/01/01
-84.1884840002364,33.9579609999003,54865,{C019C9D3-8197-432A-9065-65E894D72EE6},2019/05/06 20:09:30+00,171,Buford Hwy & Pittman Cir,2334909,247,GCT,10B,2019/05/06,2020/01/01
-84.0773460003176,33.9734439998408,54866,{66C2C9A7-7106-4195-9875-3BFC9925B60C},2019/05/06 20:09:30+00,798,Atkinson Rd & Herrington Ln,2454864,1002,GCT,45,2019/05/06,2020/01/01
-84.0261530002607,33.9533270002409,54867,{87134624-C937-475D-A69C-C1556CAD24B4},2019/05/06 20:09:30+00,395,Old Norcross Rd & Riverside Pkwy,2335134,553,GCT,40,2019/05/06,2020/01/01
-84.1009000001349,33.9750170004343,54869,{65775455-E311-4CA7-9C0D-779953C94EED},2019/05/06 20:09:30+00,640,Boggs Rd & Meadow Brook Pkwy Ib,2335385,949,GCT,"10A, 10B",2019/05/06,2020/01/01
-84.1316560002242,33.9421360003762,54871,{7C5A6BD0-B49D-4E36-BD47-E139F358E67F},2019/05/06 20:09:30+00,202,Club Dr & Carrington Ct Apts (court Dr),2334940,291,GCT,30,2019/05/06,2020/01/01
-84.0237700000854,33.9534610001251,54872,{D7D9571B-7594-442D-875E-DEAC21989318},2019/05/06 20:09:30+00,41,Old Norcross Rd & Averitt Ob,2334778,79,GCT,40,2019/05/06,2020/01/01
-84.1609589998579,33.9133100002563,54874,{652B0042-EA9B-4A15-9434-9297822394D5},2019/05/06 20:09:30+00,666,Indian Trail Rd & Steve Reynolds Blvd,2335411,897,GCT,30,2019/05/06,2020/01/01
-84.1897740003698,33.9387649996051,54877,{D027499A-44BE-465B-8B3C-3CE9F1B6E327},2019/05/06 20:09:30+00,631,Beaver Ruin Rd & Bailey Dr OB,2335376,871,GCT,10A,2019/05/06,2020/01/01
-84.0921379998688,33.9513010003409,54879,{426403E7-D0ED-4EEE-BBEA-D57104F8B387},2019/05/06 20:09:30+00,82,Boggs Rd & Astor Place Apartments,2334820,127,GCT,40,2019/05/06,2020/01/01
-84.2208542240432,33.9707824121786,54880,{6FED9841-600E-4909-98D3-C3C6F971BE3D},2019/05/06 20:09:30+00,470,Peachtree Pkwy Plaza Ib,2335209,643,GCT,35,2019/05/06,2020/01/01
-83.991868000208,33.943178999911,54881,{AA7AD286-8D7F-4D75-A554-E2815A666F6E},2019/05/06 20:09:30+00,235,Gwinnett Dr & Green Tomato Ob,2334973,352,GCT,40,2019/05/06,2020/01/01
-84.04413500033,33.9535780001247,54882,{43AADC3C-FE8B-458F-BF86-7CBC335F8192},2019/05/06 20:09:30+00,493,Old Norcross Rd & Winding River Dr,2335232,676,GCT,40,2019/05/06,2020/01/01
-83.9900130000999,33.950259999999,54883,{A9B4A39C-1EB1-4AD2-B9F0-2E01BC6A7CA8},2019/05/06 20:09:30+00,385,Nash St & Stone Mountain St,2335124,539,GCT,40,2019/05/06,2020/01/01
-84.220246999999,33.9282080001991,54884,{526FFB8B-945D-40A9-8E61-4ADF2BE7CA3E},2019/05/06 20:09:30+00,281,Jimmy Carter Blvd & Best Friend Park Ob,2335019,407,GCT,35,2019/05/06,2020/01/01
-84.0082969997067,33.9647510000586,54886,{CF2D463E-1E73-467A-937B-DAE042A3B202},2019/05/06 20:09:30+00,211,W. Pike St & Cvs Pharmacy,2334949,304,GCT,40,2019/05/06,2020/01/01
-84.2184869997752,33.97667799969,54887,{20F8EE72-CFB8-4825-B2F9-21977047709E},2019/05/06 20:09:30+00,27,Peachtree Pkwy @ The Forum,2334764,58,GCT,35,2019/05/06,2020/01/01
-83.9936620002011,33.9736569997708,54888,{A481CCFF-1EAF-4BF1-9D75-820DAA5DDB29},2019/05/06 20:09:30+00,776,Collins Hill Rd & Park Access Dr,2454820,1004,GCT,45,2019/05/06,2020/01/01
-84.2553829997256,33.9205529997212,54889,{9DB524C4-2D8A-4D5A-9595-456799B3844C},2019/05/06 20:09:30+00,140,Burford Hwy At Accu-Car Expo IB,2334878,203,GCT,"10A, 10B, 20, 35",2019/05/06,2020/01/01
-84.1789539996274,33.8688890004271,54890,{03378A4B-44CB-47B5-8387-C261A8A633DE},2019/05/06 20:09:30+00,338,Lawrenceville Hwy & Braxton Pl,2335076,473,GCT,30,2019/05/06,2020/01/01
-83.9903379997988,33.9414789997561,54891,{843DFCC2-6C2D-4BDA-B48D-1AE5A3886B25},2019/05/06 20:09:30+00,239,Gwinnett Dr & Pnc Bank,2334977,356,GCT,40,2019/05/06,2020/01/01
-84.2402127866907,33.9173965088419,54893,{6C59AFBD-BFAA-4DDC-8A92-9D5E0D1D35B6},2019/05/06 20:09:30+00,193,Button Gwinnett Dr & Mimms Rd Ib,2334931,123,GCT,"20, 35",2019/05/06,2020/01/01
-84.18536100011,33.9366330002129,54894,{ED312132-EA77-4989-A40F-15127E780688},2019/05/06 20:09:30+00,50,Beaver Ruin Rd & Rockborough Tr (dmv),2334787,90,GCT,10A,2019/05/06,2020/01/01
-84.0669080001041,33.9658420000084,54895,{2E85EC6B-76ED-447A-8802-5C692909064C},2019/05/06 20:09:30+00,606,Sugarloaf Pkwy & Gwinnett Tech N Ent.,2335345,816,GCT,"40, 45",2019/05/06,2020/01/01
-84.2213280003868,33.9016939996784,54896,{9ADA3D39-2FD1-479A-BF43-67B464E5417F},2019/05/06 20:09:30+00,224,Graves Rd & Champoins Park Apts Ob,2334962,328,GCT,20,2019/05/06,2020/01/01
-84.2694209995794,33.9103260002448,54897,{39042269-001A-44B0-BFF7-B8BE73C5AEEA},2019/05/06 20:09:30+00,693,New Peachtree Rd & Burlington Sign Ib,2335438,861,GCT,"10A, 10B, 20, 35",2019/05/06,2020/01/01
-84.2466899999435,33.9407919995512,54900,{D1A77A57-6921-45CD-AF7F-B0F52E3B5CAF},2019/05/06 20:09:30+00,446,P'tree Ind Blvd & Hunters Ridge Apts,2335185,616,GCT,35,2019/05/06,2020/01/01
-84.2128260004196,33.9191489997266,54901,{51CB4243-31DA-464B-B1AF-6C5885BD5CAE},2019/05/06 20:09:30+00,79,Brook Hollow Pkwy & Fedex Entrance,2334817,124,GCT,20,2019/05/06,2020/01/01
-84.01854800029,33.9615469997943,54902,{4813E5EA-D960-462B-8C1F-9E84B64EBF94},2019/05/06 20:09:30+00,486,Prof Dr & Second Four Way Stop Sign Ib,2335225,666,GCT,40,2019/05/06,2020/01/01
-84.2344029998985,33.9293400002409,54903,{A1D3FE60-C41A-4419-A3DB-84C1DEDB0D77},2019/05/06 20:09:30+00,649,Buford Hwy & Pine St Ib,2335394,863,GCT,"10A, 10B",2019/05/06,2020/01/01
-84.1671100002263,33.9405150002671,54904,{5FA53903-939C-4BCD-AB0E-67268E901670},2019/05/06 20:09:30+00,523,Satellite Blvd & Pond Rd,2335262,711,GCT,10A,2019/05/06,2020/01/01
-84.205751999755,33.9013360002563,54905,{667BAA31-9524-4F25-BB7C-54AEED472C3E},2019/05/06 20:09:30+00,400,Norcross Tucker Rd & Checkers,2335139,558,GCT,20,2019/05/06,2020/01/01
-84.1879970002613,33.8726460001129,54906,{C9C74B5F-F395-4953-8F8E-82E16AA7F435},2019/05/06 20:09:30+00,285,Jimmy Carter Blvd & Hunters Club Ln,2335023,412,GCT,30,2019/05/06,2020/01/01
